"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"117000","SN 2022vzg","02:03:08.296","+36:43:50.46","SN Ia","0.096","","","ZTF, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Fink, Pan-STARRS, ZTF","ZTF22abilaka","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","21.09","g-ZTF","2022-09-21 09:20:09.600","ZTF_Bot1","","","2022TNSTR2787....1F","2022TNSCR2856....1F","",""
"116999","SN 2022vzf","17:12:36.438","+04:54:03.46","SN Ia","0.087","","","ZTF, Fink","ZTF","ZTF","Fink, ZTF","ZTF22abiflfo","P48 - ZTF-Cam","P60 - SEDM","1","1","","20","g-ZTF","2022-09-22 04:24:57.600","ZTF_Bot1","","","2022TNSTR2787....1F","2022TNSCR2932....1F","",""
"116983","SN 2022vyp","20:34:04.400","-38:01:34.10","SN Ia","0.1","","","GaiaAlerts","GaiaAlerts","SCAT","GaiaAlerts","Gaia22eag","Gaia - Gaia-photometric","UH88 - SNIFS","1","1","","17.9","G-Gaia","2022-09-25 12:46:04.800","Gaia_Bot1","","","2022TNSTR2784....1H","2022TNSCR2865....1H","",""
"116980","SN 2022vym","08:54:01.100","+18:41:18.06","SN II","0.0145","","","GaiaAlerts, ATLAS, ZTF, Pan-STARRS","GaiaAlerts, ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","Gaia22eac","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.73","G-Gaia","2022-09-24 21:56:09.600","Gaia_Bot1","","","2022TNSTR2784....1H","2022TNSCR2891....1S","",""
"116972","SN 2022vye","23:48:18.078","+02:20:28.27","SN Ia","0.029751","KUG 2345+020","0.029751","ALeRCE, ATLAS, Pan-STARRS, YSE","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS, YSE","ZTF22abijxly","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.3283","g-ZTF","2022-09-26 08:37:55.998","ALeRCE","","","2022TNSTR2782....1M","2022TNSCR2828....1F","",""
"116970","SN 2022vyc","04:33:10.330","+76:34:05.41","SN IIP","0.026308","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS, GaiaAlerts, ZTF","ZTF22abhsxph","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.3346","g-ZTF","2022-09-24 09:14:55.968","ZTF_CLU_PUBLIC","","","2022TNSTR2788....1D","2022TNSCR2978....1H","",""
"116968","SN 2022vya","03:13:06.975","-20:22:28.03","SN Ia","0.09","","","Pan-STARRS, ATLAS","Pan-STARRS, ATLAS","SCAT","ATLAS, Pan-STARRS","PS22jlu","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, PS2 - GPC2","UH88 - SNIFS","1","1","","18.52","w-P1","2022-09-24 13:08:06.720","PS1_Bot1","","","2022TNSTR2785....1C","2022TNSCR3052....1H","",""
"116952","SN 2022vxl","00:39:44.122","+30:30:01.36","SN Ia","0.074","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS, Fink, ZTF","ZTF22abhodtl","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.41","r-ZTF","2022-09-23 07:14:52.800","ZTF_Bot1","","","2022TNSTR2787....1F","2022TNSCR2856....1F","",""
"116950","SN 2022vxj","00:46:08.994","+29:26:34.60","SN Ia","0.034","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF22abhvfio","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.05","r-ZTF","2022-09-26 07:36:28.800","ZTF_Bot1","","","2022TNSTR2787....1F","2022TNSCR2828....1F","",""
"116946","SN 2022vxf","21:11:15.740","+37:53:08.34","SN Ia-91bg-like","0.028","","","GaiaAlerts","GaiaAlerts","SCAT","GaiaAlerts","Gaia22dzy","Gaia - Gaia-photometric","UH88 - SNIFS","1","1","","19","G-Gaia","2022-09-24 00:15:50.400","Gaia_Bot1","","","2022TNSTR2774....1H","2022TNSCR2826....1H","",""
"116935","SN 2022vwu","09:11:29.197","+16:39:46.68","SN IIn","0.1968","","","ANTARES, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ANTARES, ATLAS, Pan-STARRS","ZTF22abghrui","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","NOT - ALFOSC","1","1","","19.367","r-ZTF","2022-09-25 12:25:33.600","ANTARES_bot","","","2022TNSTR2772....1A","2022TNSCR3251....1S","",""
"116920","SN 2022vwf","19:23:50.064","+44:15:50.34","SN Ia","0.08","WISEA J192350.00+441548.8","","ALeRCE, ATLAS, Fink","ZTF, ATLAS","ZTF","ALeRCE, ATLAS, Fink","ZTF22abhxptt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.3746","r-ZTF","2022-09-23 03:49:08.996","ALeRCE","","","2022TNSTR2771....1F","2022TNSCR2912....1F","",""
"116918","SN 2022vwd","22:13:43.214","+14:12:32.70","SN Ia","0.09","SDSS J221343.15+141232.6","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22abhyzjq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.6565","r-ZTF","2022-09-25 05:36:22.003","ALeRCE","","","2022TNSTR2771....1F","2022TNSCR3113....1H","",""
"116915","SN 2022vwa","00:01:01.152","-11:11:32.76","SN Ia","0.086","SDSS J000101.17-111134.1","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22abibgsa","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.7564","g-ZTF","2022-09-25 07:30:56.998","ALeRCE","","","2022TNSTR2771....1F","2022TNSCR2843....1F","",""
"116896","SN 2022vvi","00:23:18.243","-21:23:40.69","SN Ia","0.09","","","Pan-STARRS, ALeRCE, YSE","Pan-STARRS, ZTF","SCAT","ALeRCE, Pan-STARRS, YSE","PS22jki","P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","20.8","w-P1","2022-09-24 10:39:40.608","PS1_Bot1","","","2022TNSTR2775....1C","2022TNSCR3052....1H","",""
"116866","SN 2022vue","21:02:38.030","+11:48:31.64","SN Ia","0.047","","","GaiaAlerts, Pan-STARRS","GaiaAlerts, Pan-STARRS","SCAT","GaiaAlerts, Pan-STARRS","Gaia22dzt","Gaia - Gaia-photometric, PS1 - GPC1","UH88 - SNIFS","1","1","","18.6","G-Gaia","2022-09-23 17:51:21.600","Gaia_Bot1","","","2022TNSTR2774....1H","2022TNSCR2826....1H","",""
"116852","SN 2022vtq","21:28:05.940","-38:01:25.16","SN Ia-91T-like","0.03","WISEA J212805.87-380113.0","0.030077","ASAS-SN, ATLAS","ASAS-SN, ATLAS","ePESSTO+","ASAS-SN, ATLAS","ASASSN-22ma","ASASSN-3 - Paczynski, ATLAS-CHL - ATLAS-04","ESO-NTT - EFOSC2-NTT","1","1","","17.3","g-Sloan","2022-09-25 01:12:00.000","Krzysztof Stanek","","","2022TNSTR2773....1S","2022TNSCR2863....1D","",""
"116846","SN 2022vtk","08:38:18.760","+04:21:06.95","SN Ia","0.0475","LEDA 1267044","0.05","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE, GaiaAlerts","ZTF20aakxwgy","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.879","r-ZTF","2022-09-24 12:22:16.003","ALeRCE","","","2022TNSTR2762....1F","2022TNSCR2946....1F","",""
"116826","SN 2022vsq","23:01:54.049","+43:10:09.80","SN Ia","0.051","","","ATLAS, ZTF, Fink, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Fink, Pan-STARRS, ZTF","ATLAS22bggj","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.434","cyan-ATLAS","2022-09-22 12:08:24.576","ATLAS_Bot1","","","2022TNSTR2764....1T","2022TNSCR2790....1F","",""
"116814","SN 2022vse","04:01:21.919","-54:45:15.90","SN Ia-91bg-like","0.05","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bgbs","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","18.352","orange-ATLAS","2022-09-22 05:08:46.752","ATLAS_Bot1","","","2022TNSTR2764....1T","2022TNSCR2863....1D","",""
"116805","SN 2022vrv","04:14:42.532","-16:35:33.73","SN Ia","0.093","","","ZTF, Pan-STARRS, Fink, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS, Fink, Pan-STARRS, ZTF","ZTF22abhuvug","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.5","r-ZTF","2022-09-21 10:35:02.400","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2843....1F","",""
"116803","SN 2022vrt","05:18:43.183","+73:44:45.63","SN Ia","0.086","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS, Fink, ZTF","ZTF22abhsxkn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.73","g-ZTF","2022-09-21 09:11:31.200","ZTF_Bot1","","","2022TNSTR2766....1F","2024TNSCR3282....1J","",""
"116801","SN 2022vrr","19:17:44.071","-07:06:52.61","SN Ia","0.063","","","ZTF, Fink","ZTF","ZTF","Fink, ZTF","ZTF22abhencl","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.65","r-ZTF","2022-09-22 03:34:33.600","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2811....1F","",""
"116797","SN 2022vrn","07:52:48.970","+29:29:11.36","SN Ia","0.06","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ZTF22abhvyyw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.51","r-ZTF","2022-09-24 11:21:07.200","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2780....1F","",""
"116793","SN 2022vrj","01:32:58.709","+18:04:34.12","SN Ia","0.04","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF, SCAT","ATLAS, Pan-STARRS, ZTF","ZTF22abhsrll","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM, UH88 - SNIFS","1","1","","19.22","g-ZTF","2022-09-24 08:57:07.200","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2811....1F, 2022TNSCR2824....1D","",""
"116787","SN 2022vrd","15:57:59.265","+40:01:58.26","SN Ia","0.030958","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF22abgvnle","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.65","r-ZTF","2022-09-24 03:30:14.400","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2812....1J","",""
"116786","SN 2022vrc","04:48:32.970","-10:37:09.37","SN II","0.03","","","ZTF, ATLAS, Fink, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS, Fink, GaiaAlerts, Pan-STARRS, ZTF","ZTF22abhuvqj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.74","r-ZTF","2022-09-24 10:40:48.000","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2899....1S","",""
"116784","SN 2022vra","09:44:16.808","+09:40:15.28","SN Ia","0.105","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF22abhjuqr","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.9","r-ZTF","2022-09-22 12:24:28.800","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2876....1F","",""
"116783","SN 2022vqz","00:51:05.782","+29:32:12.16","SN Ia-pec","0.016995","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","SCAT, ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22abhrjld","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM, UH88 - SNIFS","1","1","","18.38","g-ZTF","2022-09-24 08:51:21.600","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2778....1T, 2022TNSCR2845....1M","",""
"116782","SN 2022vqy","07:50:54.870","+41:41:36.56","SN Ia","0.078","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts, ZTF","ZTF22abgbbec","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.53","g-ZTF","2022-09-17 11:21:07.200","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2780....1F","",""
"116781","SN 2022vqx","07:28:42.710","+17:15:01.66","SN Ia-pec","0.046","","","ZTF, ATLAS, Fink, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, Fink, GaiaAlerts, Pan-STARRS, ZTF","ZTF22abhcqrr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.76","r-ZTF","2022-09-21 10:53:45.600","ZTF_Bot1","","","2022TNSTR2766....1F","2022TNSCR2791....1S","",""
"116772","SN 2022vqo","00:13:16.790","+27:59:22.54","SN Ia","0.1","","","ATLAS, Pan-STARRS, YSE","ATLAS, Pan-STARRS","SCAT","ATLAS, Pan-STARRS, YSE","ATLAS22bgbl","ATLAS-HKO - ATLAS-02, PS1 - GPC1, PS2 - GPC2","UH88 - SNIFS","1","1","","19.233","orange-ATLAS","2022-09-20 10:45:14.112","ATLAS_Bot1","","","2022TNSTR2764....1T","2022TNSCR2824....1D","",""
"116768","SN 2022vqk","01:51:25.990","-25:10:54.67","SN Ia","0.05","WISEA J015125.86-251053.2","","ASAS-SN, ATLAS","ASAS-SN, ATLAS","SCAT","ASAS-SN, ATLAS","ASASSN-22lz","ASASSN-3 - Paczynski, ASASSN-4 - Leavitt, ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","UH88 - SNIFS","1","1","","17.3","g-Sloan","2022-09-23 02:52:48.000","Krzysztof Stanek","","","2022TNSTR2748....1S","2022TNSCR2778....1T","",""
"116762","SN 2022vqe","04:03:42.961","-29:03:04.75","SN II","0.06","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","SCAT","ATLAS, Pan-STARRS","ATLAS22bfyh","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, PS1 - GPC1","UH88 - SNIFS","1","1","","19.043","orange-ATLAS","2022-09-20 06:43:38.784","ATLAS_Bot1","","","2022TNSTR2749....1T","2022TNSCR2824....1D","",""
"116760","SN 2022vqc","00:21:39.504","-31:10:03.97","SN Ia","0.1","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS22bfxz","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","UH88 - SNIFS","1","1","","19.063","orange-ATLAS","2022-09-19 05:12:57.312","ATLAS_Bot1","","","2022TNSTR2749....1T","2022TNSCR2824....1D","",""
"116752","SN 2022vpu","01:19:49.548","-18:15:02.46","SN","0.0493","","","YSE, ATLAS, Pan-STARRS","Pan-STARRS, ATLAS","UCSC","ATLAS, Pan-STARRS, YSE","PS22jhv","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, PS1 - GPC1","Lick-3m - KAST","1","1","","19.02","r-P1","2022-09-23 13:08:49.920","YSE_Bot1","","","2022TNSTR2753....1J","2022TNSCR2779....1D","",""
"116745","SN 2022vpn","22:22:22.331","+25:50:23.75","SN Ia","0.063","SDSS J222222.26+255022.4","","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22abhldat","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.222","g-ZTF","2022-09-23 05:25:25.000","ALeRCE","","","2022TNSTR2747....1M","2022TNSCR2828....1F","",""
"116744","SN 2022vpm","17:22:32.880","+26:46:04.26","SN II","0.0217","WISEA J172232.50+264602.9","","XOSS, ZTF, ATLAS, Pan-STARRS, GaiaAlerts","XOSS, ZTF, ATLAS, Pan-STARRS, GaiaAlerts","UCSC","ATLAS, GaiaAlerts, Pan-STARRS, XOSS, ZTF","PSP22ae","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","17.8","Clear-","2022-09-23 13:40:23.808","Mi Zhang","","","2022TNSTR2752....1Y","2022TNSCR2779....1D","",""
"116727","SN 2022vov","02:46:50.660","-00:53:52.14","SN II","0.0375","","","Pan-STARRS, YSE, ALeRCE","Pan-STARRS, ZTF","None","ALeRCE, Pan-STARRS, YSE","PS22jhb","P48 - ZTF-Cam, PS1 - GPC1","Gemini-S - GMOS-S","1","1","","20.54","w-P1","2022-09-22 12:29:00.960","PS1_Bot1","","","2022TNSTR2751....1C","2022TNSCR2823....1J, 2022TNSCR2823....1J","",""
"116715","SN 2022voj","01:20:54.551","-39:29:46.77","SN II","0.031","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bfqe","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","19.192","orange-ATLAS","2022-09-19 06:05:30.912","ATLAS_Bot1","","","2022TNSTR2749....1T","2022TNSCR2840....1G","",""
"116713","SN 2022voh","06:26:04.990","+55:35:00.85","SN Ia","0.052","","","ZTF, ATLAS, GaiaAlerts, Fink","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS, Fink, GaiaAlerts, ZTF","ZTF22abhjdlx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.22","g-ZTF","2022-09-20 11:16:48.000","ZTF_Bot1","","","2022TNSTR2754....1F","2022TNSCR2876....1F","",""
"116710","SN 2022voe","09:21:50.190","+54:03:44.68","SN IIP","0.032276","","","GaiaAlerts, ZTF, ATLAS","GaiaAlerts, ZTF, ATLAS","ZTF","ATLAS, GaiaAlerts, ZTF","Gaia22dzj","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.24","G-Gaia","2022-09-03 01:22:04.800","Gaia_Bot1","","","2022TNSTR2750....1H","2022TNSCR3439....1M","",""
"116709","SN 2022vod","08:49:38.630","-03:00:00.04","SN Ia","0.02","","","GaiaAlerts, ZTF, ATLAS, YSE, Pan-STARRS","GaiaAlerts, ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, YSE, ZTF","Gaia22dzh","ATLAS-CHL - ATLAS-04, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT","1","1","","15.92","G-Gaia","2022-09-21 14:28:19.200","Gaia_Bot1","","","2022TNSTR2750....1H","2022TNSCR2844....1H","",""
"116688","SN 2022vnj","00:01:16.667","+36:58:11.85","SN Ia","0.041","MCG+06-01-006","0.04075","ALeRCE, ATLAS, Pan-STARRS, Fink","ZTF, ATLAS, Pan-STARRS","Global SN Project","ALeRCE, ATLAS, Fink, Pan-STARRS","ZTF22abhfwmr","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","FTN - FLOYDS-N","1","1","","20.7751","r-ZTF","2022-09-20 09:17:39.998","ALeRCE","","","2022TNSTR2733....1M","2022TNSCR2757....1P","",""
"116674","SN 2022vmv","09:43:02.491","+14:08:55.56","SN Ia","0.045908","2MASX J09430216+1408582","0.04594","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF22abhjvmr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.3427","r-ZTF","2022-09-22 12:24:08.997","ALeRCE","","","2022TNSTR2733....1M","2022TNSCR2879....1S","",""
"116659","SN 2022vmk","04:59:06.638","-10:23:00.09","SN Ia","0.06","","","Pan-STARRS, ATLAS","Pan-STARRS, ATLAS","SCAT","ATLAS, Pan-STARRS","PS22jgn","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, PS2 - GPC2","UH88 - SNIFS","1","1","","19.36","w-P1","2022-09-20 13:20:46.176","PS1_Bot1","","","2022TNSTR2739....1C","2022TNSCR2854....1D","",""
"116656","SN 2022vmi","07:46:45.230","+23:41:48.01","SN II","0.0453479","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, ZTF","ZTF22abhhxuv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.83","g-ZTF","2022-09-22 11:05:16.800","ZTF_Bot1","","","2022TNSTR2741....1F","2022TNSCR3545....1D","",""
"116593","SN 2022vjz","06:58:59.830","+34:03:16.42","SN Ia","0.083","WISEA J065900.13+340315.7","","ALeRCE, ATLAS, GaiaAlerts, Fink","ZTF, ATLAS, GaiaAlerts","ZTF","ALeRCE, ATLAS, Fink, GaiaAlerts","ZTF22abhcrfy","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5365","r-ZTF","2022-09-21 10:54:32.999","ALeRCE","","","2022TNSTR2720....1M","2022TNSCR2811....1F","",""
"116588","SN 2022vju","05:20:08.680","-43:39:50.19","SN Ia","0.05","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS22bffz","ATLAS-STH - ATLAS-03","ESO-NTT - EFOSC2-NTT","1","1","","17.949","cyan-ATLAS","2022-09-19 22:46:18.048","ATLAS_Bot1","","","2022TNSTR2723....1T","2022TNSCR2756....1T","",""
"116551","SN 2022vik","09:27:34.281","+18:26:43.43","SN II","0.0081","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22abgveih","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","15.98","r-ZTF","2022-09-20 12:25:55.200","ZTF_Bot1","","","2022TNSTR2728....1F","2022TNSCR2770....1S","",""
"116548","SN 2022vih","23:09:48.702","+19:40:34.85","SN II","0.035741","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22abgyfnv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.57","r-ZTF","2022-09-21 06:43:12.000","ZTF_Bot1","","","2022TNSTR2728....1F","2022TNSCR2857....1S","",""
"116542","SN 2022vib","05:20:06.580","+10:37:59.74","SN IIn","0.048","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+","ATLAS, Pan-STARRS, ZTF","ZTF22abhclyh","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","20.43","g-ZTF","2022-09-19 11:06:43.200","ZTF_Bot1","","","2022TNSTR2728....1F","2022TNSCR3179....1A","",""
"116489","SN 2022vga","20:45:44.600","-12:04:35.51","SN Ia","0.099","","","ZTF, ATLAS, GaiaAlerts, Fink","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS, Fink, GaiaAlerts, ZTF","ZTF22abgiayt","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.18","g-ZTF","2022-09-18 07:27:50.400","ZTF_Bot1","","","2022TNSTR2714....1F","2022TNSCR2867....1F","",""
"116484","SN 2022vfv","02:04:22.033","-06:39:27.85","SN Ia","0.106","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF22abfyynm","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.55","g-ZTF","2022-09-18 07:32:09.600","ZTF_Bot1","","","2022TNSTR2714....1F","2022TNSCR2828....1F","",""
"116483","SN 2022vfu","21:28:08.716","-00:12:30.39","SN Ia","0.117773","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS, Fink, ZTF","ZTF22abfvxlz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.75","g-ZTF","2022-09-18 06:53:16.800","ZTF_Bot1","","","2022TNSTR2714....1F","2022TNSCR2890....1J","",""
"116475","SN 2022vfm","07:29:38.706","+57:00:13.64","SN Ia","0.038","","","ZTF, Fink, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Fink, Pan-STARRS, ZTF","ZTF22abghgca","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.09","g-ZTF","2022-09-18 11:22:33.600","ZTF_Bot1","","","2022TNSTR2714....1F","2022TNSCR2730....1F","",""
