"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"155557","SN 2024mwo","16:17:15.251","+34:58:46.73","SN Ic","0.028149","SDSS J161715.21+345846.1","0.0281486","SGLF","ZTF","ZTF","SGLF","ZTF24aateouu","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.778","r-ZTF","2024-06-26 07:20:38.000","Ismael Perez-Fournon","","","2024TNSTR2117....1P","2024TNSCR2389....1S","",""
"155547","SN 2024mwf","16:55:46.730","+26:08:40.50","SN Ia","0.04","","","ATLAS, GOTO, Pan-STARRS","ATLAS, GOTO, Pan-STARRS","ePESSTO+","ATLAS, GOTO, Pan-STARRS","ATLAS24jss","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.503","orange-ATLAS","2024-06-26 09:22:34.752","ATLAS_Bot1","","","2024TNSTR2110....1T","2024TNSCR2189....1G","",""
"155527","SN 2024mvl","23:04:45.630","+51:52:55.16","SN Ia","0.07","","","ZTF, GOTO, ATLAS, Fink, GaiaAlerts","ZTF, GOTO, ATLAS, GaiaAlerts","ZTF","ATLAS, Fink, GaiaAlerts, GOTO, ZTF","ZTF24aatgvrs","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5994","r-ZTF","2024-06-23 08:53:25.998","Fritz","","","2024TNSTR2121....1S","2024TNSCR2282....1S","",""
"155524","SN 2024mvi","00:30:12.096","+30:35:47.67","SN Ia","0.054","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24aaswnkx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.8177","g-ZTF","2024-06-25 10:54:12.003","Fritz","","","2024TNSTR2121....1S","2024TNSCR2144....1F","",""
"155519","SN 2024mvd","14:29:33.321","-09:33:40.54","SN Ia","0.043","","","ZTF","ZTF","DEBASS","ZTF","ZTF24aatdjua","P48 - ZTF-Cam","ANU-2.3m - WiFeS","1","1","","18.1334","g-ZTF","2024-06-24 05:34:53.002","Fritz","","","2024TNSTR2124....1R","2024TNSCR2255....1L","",""
"155511","SN 2024muv","12:49:02.452","-08:39:51.19","SN Ia","0.00465","","","ZTF, ATLAS, BlackGEM","ZTF, ATLAS, BlackGEM","ZTF","ATLAS, BlackGEM, ZTF","ZTF24aatbpbr","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, P48 - ZTF-Cam","LT - SPRAT","1","1","","14.4692","i-ZTF","2024-06-26 04:32:59.003","Fritz","","","2024TNSTR2121....1S","2024TNSCR2128....1W","",""
"155508","SN 2024mus","16:54:40.718","+27:06:51.07","SN II","0.041","","","GOTO, ZTF, ATLAS","GOTO, ZTF, ATLAS","None","ATLAS, GOTO, ZTF","GOTO24cyx","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","19.36","L-GOTO","2024-06-26 00:51:29.664","GOTO_bot","","","2024TNSTR2113....1K","2024TNSCR2245....1S","",""
"155502","SN 2024mun","00:33:28.550","+10:17:49.13","SN Ia","0.06","SDSS J003328.54+101749.1","","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE, GaiaAlerts","ZTF24aasqdgk","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.4879","g-ZTF","2024-06-25 11:02:37.997","ALeRCE","","","2024TNSTR2091....1M","2024TNSCR2281....1F","",""
"155457","SN 2024msu","21:24:24.274","-80:59:04.04","SN Ia","0.06","","","ATLAS, GOTO","ATLAS, GOTO","ePESSTO+","ATLAS, GOTO","ATLAS24jpj","ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","18.379","orange-ATLAS","2024-06-25 00:20:42.432","ATLAS_Bot1","","","2024TNSTR2093....1T","2024TNSCR2424....1D","",""
"155455","SN 2024mss","05:29:38.210","-61:49:21.32","SN Ia","0.018","","","ATLAS, GOTO, GaiaAlerts","ATLAS, GOTO, GaiaAlerts","ePESSTO+","ATLAS, GaiaAlerts, GOTO","ATLAS24jpf","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","15.488","orange-ATLAS","2024-06-25 04:01:10.272","ATLAS_Bot1","","","2024TNSTR2093....1T","2024TNSCR2256....1G","",""
"155450","SN 2024msn","21:07:26.660","+58:34:56.84","SN Ia-SC","0.04","","","GOTO, ATLAS","GOTO, ATLAS","SCAT","ATLAS, GOTO","GOTO24cyf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2","UH88 - SNIFS","1","1","","18.75","L-GOTO","2024-06-25 01:32:12.192","GOTO_bot","","","2024TNSTR2096....1K","2024TNSCR2246....1H","",""
"155384","SN 2024mpz","03:21:40.466","-06:38:01.91","SN Ia","0.035","","","GOTO, ATLAS, ZTF, Pan-STARRS","GOTO, ATLAS, ZTF, Pan-STARRS","ePESSTO+","ATLAS, GOTO, Pan-STARRS, ZTF","GOTO24cxp","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","16.93","L-GOTO","2024-06-24 19:53:29.184","GOTO_bot","","","2024TNSTR2075....1K","2024TNSCR2176....1G","",""
"155375","SN 2024mpq","22:30:41.062","+39:17:30.21","SN Ia","0.017","","","ATLAS, Pan-STARRS, GOTO","ATLAS, Pan-STARRS, GOTO","OxQUB","ATLAS, GOTO, Pan-STARRS","ATLAS24jjr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, PS2 - GPC2","LT - SPRAT","1","1","","16.07","orange-ATLAS","2024-06-24 12:27:11.232","ATLAS_Bot1","","","2024TNSTR2072....1T","2024TNSCR2106....1S","",""
"155371","SN 2024mpm","16:09:47.223","-00:05:05.40","SN Ia","0.074","","","ZTF, GOTO, ATLAS, Pan-STARRS, BlackGEM","ZTF, GOTO, ATLAS, Pan-STARRS, BlackGEM","None","ATLAS, BlackGEM, GOTO, Pan-STARRS, ZTF","ZTF24aatakmz","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, BG4 - BlackGEM-Cam4, GOTO-N - GOTO-2, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","19.3428","r-ZTF","2024-06-24 08:54:49.996","Fritz","","","2024TNSTR2090....1R","2024TNSCR2235....1S","",""
"155357","SN 2024moy","14:02:27.860","+60:59:40.24","SN Ia","0.036908","","","ATLAS, GOTO, GaiaAlerts","ATLAS, GOTO, GaiaAlerts","None","ATLAS, GaiaAlerts, GOTO","ATLAS24jop","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2","Other - Other","1","1","","18.654","orange-ATLAS","2024-06-24 07:43:33.888","ATLAS_Bot1","","","2024TNSTR2071....1T","2024TNSCR2178....1B","",""
"155344","SN 2024moo","00:38:54.430","+32:22:42.31","SN Ia","0.073","","","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ATLAS24jnj","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.454","orange-ATLAS","2024-06-23 13:36:31.392","ATLAS_Bot1","","","2024TNSTR2071....1T","2024TNSCR2270....1F","",""
"155320","SN 2024mnq","01:11:18.880","+31:53:24.07","SN Ia","0.017442","","","ATLAS, GOTO, GaiaAlerts, Pan-STARRS","ATLAS, GOTO, GaiaAlerts, Pan-STARRS","SCAT","ATLAS, GaiaAlerts, GOTO, Pan-STARRS","ATLAS24jne","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, PS2 - GPC2","UH88 - SNIFS","1","1","","17.141","orange-ATLAS","2024-06-23 13:37:11.136","ATLAS_Bot1","","","2024TNSTR2060....1T","2024TNSCR2107....1H, 2024TNSCR2107....1H","",""
"155319","SN 2024mnp","02:10:11.740","+15:18:39.35","SN II","0.013612999580801","","","ATLAS, GOTO, ZTF, BlackGEM, GaiaAlerts, Pan-STARRS","ATLAS, GOTO, ZTF, BlackGEM, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ATLAS24jnd","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","16.583","orange-ATLAS","2024-06-23 14:09:14.400","ATLAS_Bot1","","","2024TNSTR2060....1T","2024TNSCR2368....1S","",""
"155290","SN 2024mmm","22:32:07.127","+00:01:40.80","SN II","0.038","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","YSE","Pan-STARRS, ZTF","ZTF24aaswrbq","P48 - ZTF-Cam, PS2 - GPC2","Gemini-S - GMOS-S","1","1","","19.9817","r-ZTF","2024-06-03 10:07:35.002","Fritz","","","2024TNSTR2064....1S","2025TNSCR.132....1J","",""
"155289","SN 2024mml","13:33:17.964","-40:29:46.48","SN Ic","0.012","","","ATLAS, GOTO","ATLAS, GOTO","ePESSTO+","ATLAS, GOTO","ATLAS24jmx","ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, GOTO-S - GOTO-4","ESO-NTT - EFOSC2-NTT","1","1","","17.351","orange-ATLAS","2024-06-22 22:19:17.184","ATLAS_Bot1","","","2024TNSTR2060....1T","2024TNSCR2176....1G","",""
"155271","SN 2024mlt","22:25:50.389","+17:48:00.40","SN II","0.04","","","ZTF, ATLAS, Fink, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Fink, Pan-STARRS, ZTF","ZTF24aasqcng","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.7604","g-ZTF","2024-06-21 10:28:40.002","Fritz","","","2024TNSTR2064....1S","2024TNSCR2322....1S","",""
"155257","SN 2024mlf","01:17:24.380","-01:03:50.87","SN Ia","0.045","","","GOTO, ATLAS, ZTF, GaiaAlerts, YSE, Pan-STARRS","GOTO, ATLAS, ZTF, GaiaAlerts, Pan-STARRS","None","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, YSE, ZTF","GOTO24cwb","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","UH88 - SNIFS","1","1","","18.15","L-GOTO","2024-06-23 04:41:57.984","GOTO_bot","","","2024TNSTR2062....1K","2024TNSCR2245....1S","",""
"155255","SN 2024mld","17:18:39.333","+21:40:44.71","SN II","0.043","","","ZTF, ATLAS, Pan-STARRS, GOTO","ZTF, ATLAS, Pan-STARRS, GOTO","ePESSTO+","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24aasvdze","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.9903","g-ZTF","2024-06-23 06:06:54.002","Fritz","","","2024TNSTR2064....1S","2024TNSCR2280....1G","",""
"155254","SN 2024mlc","17:40:24.010","+56:42:03.82","SN Ia","0.069277","","","ZTF, ATLAS, GOTO, GaiaAlerts, Fink","ZTF, ATLAS, GOTO, GaiaAlerts","ZTF","ATLAS, Fink, GaiaAlerts, GOTO, ZTF","ZTF24aasvscv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.241","r-ZTF","2024-06-19 08:32:54.003","Fritz","","","2024TNSTR2064....1S","2024TNSCR2322....1S","",""
"154994","SN 2024mbc","19:20:13.985","+63:23:15.72","SN Ia","0.04","SDSS J192014.60+632305.2","","ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS, ZTF","ZTF24aasntvs","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","20.1903","r-ZTF","2024-06-18 07:39:23.000","ALeRCE","","","2024TNSTR2050....1M","2024TNSCR2538....1S","",""
"154820","SN 2024lxq","15:28:12.124","-27:28:29.21","SN Ia","0.08","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+","ATLAS, Pan-STARRS, ZTF","ZTF24aasfxgh","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","20.1893","g-ZTF","2024-06-12 07:32:25.998","Fritz","","","2024TNSTR2042....1S","2024TNSCR2424....1D","",""
"154818","SN 2024lxo","14:13:20.500","+06:15:06.94","SN Ia","0.08","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","YSE","ATLAS, GOTO, ZTF","ZTF24aasodig","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, P48 - ZTF-Cam","Gemini-S - GMOS-S","1","1","","20.1526","g-ZTF","2024-06-16 05:03:04.003","Fritz","","","2024TNSTR2042....1S","2025TNSCR.132....1J","",""
"154817","SN 2024lxn","14:42:45.260","+14:55:22.26","SN Ia","0.05304","","","ZTF, GOTO, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, GOTO, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24aaskxde","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.3965","g-ZTF","2024-06-19 05:36:11.998","Fritz","","","2024TNSTR2042....1S","2024TNSCR2283....1W","",""
"154816","SN 2024lxm","03:33:34.630","-78:30:13.54","SN Ia","0.048","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ePESSTO+","ATLAS, GaiaAlerts","ATLAS24jjq","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17.348","orange-ATLAS","2024-06-21 02:15:58.752","ATLAS_Bot1","","","2024TNSTR2036....1T","2024TNSCR2280....1G","",""
"154812","SN 2024lxj","16:05:28.308","+37:16:43.59","SN Ia","0.065906","","","ZTF, GOTO, ATLAS, Pan-STARRS, YSE","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, YSE, ZTF","ZTF24aasokij","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","20.1682","r-ZTF","2024-06-20 06:48:31.999","Fritz","","","2024TNSTR2042....1S","2024TNSCR2281....1F","",""
"154802","SN 2024lwz","23:57:02.553","+20:34:03.94","SN Ia","0.085","SDSS J235702.66+203355.1","","SGLF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","None","ATLAS, GOTO, Pan-STARRS, SGLF","ZTF24aarrkmj","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","18.875","g-ZTF","2024-06-20 10:39:40.000","Ismael Perez-Fournon","","","2024TNSTR2040....1P","2024TNSCR2234....1S","",""
"154782","SN 2024lwg","20:59:47.370","-30:10:35.77","SN Ia","0.032","","","GOTO, ATLAS, Pan-STARRS, BlackGEM","GOTO, ATLAS, Pan-STARRS, BlackGEM","SCAT, ePESSTO+","ATLAS, BlackGEM, GOTO, Pan-STARRS","GOTO24cvf","ATLAS-CHL - ATLAS-04, BG2 - BlackGEM-Cam2, GOTO-N - GOTO-1, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, UH88 - SNIFS","1","1","","18.46","L-GOTO","2024-06-20 03:17:13.344","GOTO_bot","","","2024TNSTR2029....1K","2024TNSCR2179....1T, 2024TNSCR2280....1G","",""
"154779","SN 2024lwd","22:58:35.359","+36:42:40.16","SN Ia","0.064","WISEA J225835.33+364238.5","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF24aaskhrq","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.3433","r-ZTF","2024-06-19 09:21:46.999","ALeRCE","","","2024TNSTR2025....1M","2025TNSCR1405....1F","",""
"154727","SN 2024luu","00:28:51.032","+13:26:26.27","SLSN-I","0.1051","","","ATLAS, ZTF, GOTO","ATLAS, ZTF, GOTO","ZTF","ATLAS, GOTO, ZTF","ATLAS24jjc","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","Lick-3m - KAST","1","1","","18.745","orange-ATLAS","2024-06-19 13:50:06.144","ATLAS_Bot1","","","2024TNSTR2012....1T","2024TNSCR2391....1W","",""
"154724","SN 2024lut","00:43:37.910","-16:11:11.11","SN Ia","0.063","","","GOTO, ATLAS, GaiaAlerts, ALeRCE, Pan-STARRS","GOTO, ATLAS, GaiaAlerts, ZTF, Pan-STARRS","None","ALeRCE, ATLAS, GaiaAlerts, GOTO, Pan-STARRS","GOTO24cva","ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, GOTO-S - GOTO-3, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","18.15","L-GOTO","2024-06-19 18:44:00.384","GOTO_bot","","","2024TNSTR2015....1K","2024TNSCR2245....1S","",""
"154721","SN 2024luq","02:07:26.030","-02:05:20.87","SN Ia","0.03","","","ATLAS, GaiaAlerts, GOTO, ZTF, YSE","ATLAS, GaiaAlerts, GOTO, ZTF, Pan-STARRS","SCAT","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, YSE, ZTF","ATLAS24jja","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","17.67","orange-ATLAS","2024-06-19 14:10:59.808","ATLAS_Bot1","","","2024TNSTR2012....1T","2024TNSCR2435....1S","",""
"154715","SN 2024luo","00:40:17.760","+02:45:23.87","SN Ia-91bg-like","0.017","","","ATLAS, ZTF, BlackGEM, GOTO, GaiaAlerts, Pan-STARRS, YSE","ATLAS, ZTF, BlackGEM, GOTO, GaiaAlerts, Pan-STARRS","SCAT","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, YSE, ZTF","ATLAS24jiz","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.202","orange-ATLAS","2024-06-19 13:49:27.264","ATLAS_Bot1","","","2024TNSTR2012....1T","2024TNSCR2047....1T","",""
"154694","SN 2024lua","21:45:02.552","-08:21:40.01","SN Ia","0.081","SDSS J214502.47-082140.0","0.080927","SGLF, ATLAS, Pan-STARRS, GOTO","ZTF, ATLAS, Pan-STARRS, GOTO","ePESSTO+","ATLAS, GOTO, Pan-STARRS, SGLF","ZTF24aasmghi","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.378","r-ZTF","2024-06-19 09:07:25.000","Ismael Perez-Fournon","","","2024TNSTR2018....1P","2024TNSCR2189....1G","",""
"154692","SN 2024lty","18:06:02.974","+59:38:35.93","SN Ia","0.05","","","ATLAS, GOTO","ATLAS, GOTO","SCAT","ATLAS, GOTO","ATLAS24jiq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2","UH88 - SNIFS","1","1","","18.87","orange-ATLAS","2024-06-18 10:52:37.344","ATLAS_Bot1","","","2024TNSTR2012....1T","2024TNSCR2107....1H","",""
"154672","SN 2024ltj","21:44:13.922","-11:26:11.84","SN Ia","0.09","WISEA J214414.02-112617.9","","ALeRCE, ATLAS, Fink, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ePESSTO+","ALeRCE, ATLAS, Fink, GOTO, Pan-STARRS","ZTF24aashinc","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.9111","r-ZTF","2024-06-16 09:00:21.997","ALeRCE","","","2024TNSTR2011....1M","2024TNSCR2386....1D","",""
"154656","SN 2024lst","13:43:26.058","-11:22:23.68","SN II","0.026028","LEDA  966571","0.02603","ALeRCE, GOTO","ZTF, GOTO","ZTF","ALeRCE, GOTO","ZTF24aaskxai","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.5285","g-ZTF","2024-06-19 05:32:07.996","ALeRCE","","","2024TNSTR2011....1M","2024TNSCR2409....1S","",""
"154655","SN 2024lss","16:31:22.190","+22:42:08.75","SN II","0.024","","","ZTF, ATLAS, Pan-STARRS, GOTO","ZTF, ATLAS, Pan-STARRS, GOTO","SCAT","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24aasktmr","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","18.6678","g-ZTF","2024-06-19 05:04:07.999","Fritz","","","2024TNSTR2020....1S","2024TNSCR2142....1T","",""
"154645","SN 2024lsi","00:27:21.697","-01:32:04.25","SN II","0.084","","","Pan-STARRS","Pan-STARRS","SCAT","Pan-STARRS","PS24ekh","PS2 - GPC2","UH88 - SNIFS","1","1","","20.28","w-P1","2024-06-17 14:12:28.800","PS1_Bot1","","","2024TNSTR2017....1C","2024TNSCR2269....1H","",""
"154628","SN 2024lrr","16:28:09.089","+16:14:31.70","SN Ia","0.0895","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF24aasktkt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","20.5579","r-ZTF","2024-06-16 07:08:29.002","Fritz","","","2024TNSTR2020....1S","2024TNSCR2454....1J","",""
"154626","SN 2024lrp","23:31:27.838","-08:26:06.50","SN Ia","0.086","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ePESSTO+, ZTF","ATLAS, Pan-STARRS, ZTF","ZTF24aaseunp","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, P200 - DBSP","1","1","","19.6451","g-ZTF","2024-06-15 10:09:58.003","Fritz","","","2024TNSTR2021....1Z","2024TNSCR2386....1D, 2024TNSCR2408....1J","",""
"154571","SN 2024lpm","15:10:14.823","+70:49:32.72","SN Ia","0.122","","","ZTF","ZTF","None","ZTF","ZTF24aarhlxb","P48 - ZTF-Cam","TNG - DOLORES","1","1","","21.7434","g-ZTF","2024-06-06 05:50:20.999","Fritz","","","2024TNSTR2004....1S","2024TNSCR2318....1T","",""
"154560","SN 2024lpb","23:36:36.631","+01:08:27.58","SN II","0.075902","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF24aarxxmm","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.3181","g-ZTF","2024-06-15 10:11:19.003","Fritz","","","2024TNSTR2004....1S","2024TNSCR2589....1Q","",""
"154550","SN 2024lor","16:34:16.187","+52:56:28.86","SN II","0.028","","","YSE, GOTO, ZTF, ATLAS","Pan-STARRS, GOTO, ZTF, ATLAS","SCAT","ATLAS, GOTO, Pan-STARRS, YSE, ZTF","PS24ehk","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","UH88 - SNIFS","1","1","","19.12","r-P1","2024-06-18 09:51:25.344","YSE_Bot1","","","2024TNSTR2001....1J","2024TNSCR2142....1T","",""
"154548","SN 2024lop","16:13:17.957","+28:36:31.86","SN Ia","0.11","","","Pan-STARRS, ZTF","Pan-STARRS, ZTF","SCAT","Pan-STARRS, ZTF","PS24ehb","P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","20.39","w-P1","2024-06-16 10:19:22.368","PS1_Bot1","","","2024TNSTR1998....1C","2024TNSCR2258....1H","",""
"154544","SN 2024lol","15:49:38.720","-07:14:28.14","SN Ia","0.02","","","ZTF, ATLAS, GOTO, Pan-STARRS, GaiaAlerts, BlackGEM","ZTF, ATLAS, GOTO, Pan-STARRS, GaiaAlerts, BlackGEM","ZTF","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24aasgaac","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.2246","r-ZTF","2024-06-15 06:35:30.001","Fritz","","","2024TNSTR2005....1R","2024TNSCR2048....1F","",""
